arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.99775,0.999349,0.0,0.0,27.6743,0.002
retry_oracle,low,0.06,4000,0.99275,0.998179,0.0,0.0,28.216,0.00575
retry_oracle,low,0.08,4000,0.98425,0.996609,0.0,0.0,28.7625,0.01025
retry_oracle,low,0.1,4000,0.9585,0.991981,0.0,0.0,29.238,0.024
retry_oracle,low,0.12,4000,0.91675,0.98446,0.0,0.0,29.6328,0.04125
retry_oracle,low,0.14,4000,0.85875,0.974655,0.0,0.0,29.9462,0.064
retry_oracle,low,0.16,4000,0.776,0.961466,0.0,0.0,30.1505,0.09275
retry_oracle,low,0.18,4000,0.67675,0.946102,0.0,0.0,30.255,0.127
retry_oracle,low,0.2,4000,0.5805,0.923838,0.0,0.0,30.1247,0.174
retry_oracle,low,0.22,4000,0.4775,0.899113,0.0,0.0,29.8365,0.226
retry_oracle,low,0.24,4000,0.37125,0.870432,0.0,0.0,29.4528,0.279
retry_oracle,low,0.26,4000,0.27725,0.840212,0.0,0.0,28.9533,0.33525
retry_oracle,low,0.28,4000,0.2005,0.807312,0.0,0.0,28.2542,0.39925
retry_oracle,low,0.3,4000,0.14225,0.774267,0.0,0.0,27.6507,0.45825
retry_oracle,low,0.32,4000,0.09875,0.738499,0.0,0.0,26.8852,0.52225
retry_oracle,low,0.34,4000,0.06925,0.702114,0.0,0.0,26.0873,0.5885
retry_oracle,low,0.36,4000,0.04925,0.664226,0.0,0.0,25.2205,0.641
retry_oracle,low,0.38,4000,0.03225,0.629297,0.0,0.0,24.3762,0.6945
retry_oracle,low,0.4,4000,0.0215,0.596087,0.0,0.0,23.619,0.74175
retry_oracle,low,0.42,4000,0.01125,0.562197,0.0,0.0,22.8128,0.79275
retry_oracle,low,0.44,4000,0.00625,0.534886,0.0,0.0,22.1935,0.829
retry_oracle,low,0.46,4000,0.0045,0.509234,0.0,0.0,21.664,0.858
retry_oracle,low,0.48,4000,0.003,0.481972,0.0,0.0,21.0053,0.88425
retry_oracle,low,0.5,4000,0.002,0.455927,0.0,0.0,20.2965,0.91175
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98975,0.995727,0.0,0.0,43.7767,0.01025
retry_oracle,medium,0.08,4000,0.97725,0.991116,0.0,0.0,44.5065,0.02175
retry_oracle,medium,0.1,4000,0.9575,0.983769,0.0,0.0,45.1868,0.0375
retry_oracle,medium,0.12,4000,0.92025,0.974301,0.0,0.0,45.7388,0.0645
retry_oracle,medium,0.14,4000,0.8575,0.956877,0.0,0.0,45.925,0.102
retry_oracle,medium,0.16,4000,0.7695,0.937608,0.0,0.0,45.9117,0.14425
retry_oracle,medium,0.18,4000,0.65,0.912039,0.0,0.0,45.5438,0.2045
retry_oracle,medium,0.2,4000,0.535,0.885983,0.0,0.0,45.0418,0.26125
retry_oracle,medium,0.22,4000,0.4105,0.852352,0.0,0.0,44.0778,0.32875
retry_oracle,medium,0.24,4000,0.29975,0.812188,0.0,0.0,42.6778,0.3995
retry_oracle,medium,0.26,4000,0.2065,0.769514,0.0,0.0,41.1043,0.47825
retry_oracle,medium,0.28,4000,0.13525,0.725716,0.0,0.0,39.4455,0.5545
retry_oracle,medium,0.3,4000,0.08725,0.683901,0.0,0.0,37.8402,0.626
retry_oracle,medium,0.32,4000,0.05675,0.640328,0.0,0.0,36.014,0.6885
retry_oracle,medium,0.34,4000,0.034,0.596778,0.0,0.0,34.265,0.74775
retry_oracle,medium,0.36,4000,0.01975,0.553063,0.0,0.0,32.3835,0.8015
retry_oracle,medium,0.38,4000,0.0115,0.514651,0.0,0.0,30.728,0.84175
retry_oracle,medium,0.4,4000,0.00525,0.482047,0.0,0.0,29.399,0.874
retry_oracle,medium,0.42,4000,0.0035,0.448896,0.0,0.0,27.9285,0.9055
retry_oracle,medium,0.44,4000,0.0015,0.41849,0.0,0.0,26.6388,0.9335
retry_oracle,medium,0.46,4000,0.0005,0.393761,0.0,0.0,25.605,0.95125
retry_oracle,medium,0.48,4000,0.00025,0.370573,0.0,0.0,24.6702,0.962
retry_oracle,medium,0.5,4000,0.0,0.354114,0.0,0.0,24.033,0.971
