arm,complexity_label,epsilon,n_runs,success_rate,mean_fail_step_ratio,mean_mismatch_rate,mean_repaired_events,mean_attempts,abandon_rate
retry_oracle,low,0.02,4000,0.99975,0.999875,0.0,0.0,27.126,0.00025
retry_oracle,low,0.04,4000,0.998,0.999349,0.0,0.0,27.6745,0.002
retry_oracle,low,0.06,4000,0.99425,0.998207,0.0,0.0,28.218,0.00575
retry_oracle,low,0.08,4000,0.98975,0.996521,0.0,0.0,28.7695,0.01025
retry_oracle,low,0.1,4000,0.9755,0.991929,0.0,0.0,29.2638,0.024
retry_oracle,low,0.12,4000,0.958,0.984463,0.0,0.0,29.701,0.04175
retry_oracle,low,0.14,4000,0.93225,0.97484,0.0,0.0,30.0815,0.0655
retry_oracle,low,0.16,4000,0.9005,0.962793,0.0,0.0,30.405,0.09525
retry_oracle,low,0.18,4000,0.85625,0.949138,0.0,0.0,30.679,0.133
retry_oracle,low,0.2,4000,0.79725,0.928801,0.0,0.0,30.735,0.183
retry_oracle,low,0.22,4000,0.72725,0.906441,0.0,0.0,30.6465,0.2375
retry_oracle,low,0.24,4000,0.6485,0.880901,0.0,0.0,30.473,0.29575
retry_oracle,low,0.26,4000,0.56125,0.853158,0.0,0.0,30.1895,0.3595
retry_oracle,low,0.28,4000,0.47575,0.821485,0.0,0.0,29.6335,0.42775
retry_oracle,low,0.3,4000,0.394,0.791112,0.0,0.0,29.1595,0.491
retry_oracle,low,0.32,4000,0.31325,0.759167,0.0,0.0,28.4563,0.555
retry_oracle,low,0.34,4000,0.24025,0.723324,0.0,0.0,27.6867,0.62175
retry_oracle,low,0.36,4000,0.17775,0.68789,0.0,0.0,26.8032,0.67525
retry_oracle,low,0.38,4000,0.12975,0.653241,0.0,0.0,25.8987,0.73
retry_oracle,low,0.4,4000,0.0875,0.621345,0.0,0.0,25.0385,0.77725
retry_oracle,low,0.42,4000,0.0565,0.586661,0.0,0.0,24.108,0.82675
retry_oracle,low,0.44,4000,0.0345,0.558677,0.0,0.0,23.4095,0.861
retry_oracle,low,0.46,4000,0.02275,0.531002,0.0,0.0,22.7828,0.89075
retry_oracle,low,0.48,4000,0.0155,0.501561,0.0,0.0,21.997,0.91775
retry_oracle,low,0.5,4000,0.011,0.473842,0.0,0.0,21.1872,0.937
retry_oracle,medium,0.0,4000,1.0,1.0,0.0,0.0,41.36,0.0
retry_oracle,medium,0.02,4000,0.9995,0.999683,0.0,0.0,42.1863,0.0005
retry_oracle,medium,0.04,4000,0.99625,0.998363,0.0,0.0,42.9958,0.00375
retry_oracle,medium,0.06,4000,0.98975,0.995727,0.0,0.0,43.7767,0.01025
retry_oracle,medium,0.08,4000,0.978,0.991116,0.0,0.0,44.5075,0.022
retry_oracle,medium,0.1,4000,0.96225,0.983795,0.0,0.0,45.193,0.03775
retry_oracle,medium,0.12,4000,0.93525,0.974487,0.0,0.0,45.7647,0.06475
retry_oracle,medium,0.14,4000,0.8975,0.956756,0.0,0.0,46.0025,0.1025
retry_oracle,medium,0.16,4000,0.8535,0.937558,0.0,0.0,46.0973,0.14575
retry_oracle,medium,0.18,4000,0.788,0.91178,0.0,0.0,45.9233,0.20875
retry_oracle,medium,0.2,4000,0.727,0.886488,0.0,0.0,45.6418,0.26725
retry_oracle,medium,0.22,4000,0.6455,0.85275,0.0,0.0,44.926,0.3395
retry_oracle,medium,0.24,4000,0.554,0.814676,0.0,0.0,43.8013,0.41575
retry_oracle,medium,0.26,4000,0.45325,0.773019,0.0,0.0,42.44,0.50225
retry_oracle,medium,0.28,4000,0.3605,0.730477,0.0,0.0,40.939,0.58425
retry_oracle,medium,0.3,4000,0.276,0.691517,0.0,0.0,39.4115,0.657
retry_oracle,medium,0.32,4000,0.1965,0.649635,0.0,0.0,37.5857,0.724
retry_oracle,medium,0.34,4000,0.1375,0.607748,0.0,0.0,35.7747,0.7785
retry_oracle,medium,0.36,4000,0.09075,0.566353,0.0,0.0,33.7707,0.8285
retry_oracle,medium,0.38,4000,0.0605,0.528716,0.0,0.0,31.979,0.8705
retry_oracle,medium,0.4,4000,0.0375,0.495576,0.0,0.0,30.5072,0.9025
retry_oracle,medium,0.42,4000,0.0215,0.460661,0.0,0.0,28.8505,0.929
retry_oracle,medium,0.44,4000,0.011,0.42906,0.0,0.0,27.406,0.9495
retry_oracle,medium,0.46,4000,0.00475,0.402564,0.0,0.0,26.2495,0.96375
retry_oracle,medium,0.48,4000,0.00325,0.378134,0.0,0.0,25.2172,0.973
retry_oracle,medium,0.5,4000,0.00125,0.361228,0.0,0.0,24.5215,0.9805
